date,title,source,link
2024-10-04 03:03:05,焦點股》精測：Q3營收創近7季新高 估Q4續向上 - 自由財經,自由財經,https://news.google.com/rss/articles/CBMiX0FVX3lxTE02NG5ZekpSSGY5cHQtQzJzLVNZMDVJU09LSWRfalNTT2RpanFORHJoSG94ZF9obGREZjJOWGdHUV9HbS14RlA3bjRmSjBSMnljQTYtYkcxRHJuUlRJUlJj0gFkQVVfeXFMUEktYzRZZ0x0X3JBRGw3U3RiMU1HNGkxZUphMkpTR0pJa0xrTnFleEtQNDhpb2RkZC1tbHNwOVIzVU5xM3Vtdi1VS3p6Yk9FcXhuWkxxWnFzMWwxQm5ia2NVRlBtTA?oc=5
2024-10-04 03:08:02,精測9月營收寫近21月高，Q4有望續揚 - ttv.com.tw,ttv.com.tw,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOMWZIRk56aVRQQmJrblZxZzRkSVRwT2dTZHJSU1dLSnVTemxYVXp3bTdUdnREbkFPYVRHdFFnZkljbmVjZmE0ZWE4WkdtWXA4Y1RQaHpJdElTaFJlNnFlOXo1bEZQSGxDV2dGRlIxb010eU0zc3dndzhVd203cTJ4czlVRHFOamVwNkFuNnEzZ2J3UDJHVkxIeFlEVDBzY2Q0ZUFzV3RkOGtpVzA?oc=5
2024-10-04 03:08:02,精測9月營收寫近21月高，Q4有望續揚 - 台視全球資訊網,台視全球資訊網,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOMWZIRk56aVRQQmJrblZxZzRkSVRwT2dTZHJSU1dLSnVTemxYVXp3bTdUdnREbkFPYVRHdFFnZkljbmVjZmE0ZWE4WkdtWXA4Y1RQaHpJdElTaFJlNnFlOXo1bEZQSGxDV2dGRlIxb010eU0zc3dndzhVd203cTJ4czlVRHFOamVwNkFuNnEzZ2J3UDJHVkxIeFlEVDBzY2Q0ZUFzV3RkOGtpVzA?oc=5
2024-10-04 03:20:22,精測9月營收攀21個月高點 [經濟日報] - 富聯網,富聯網,https://news.google.com/rss/articles/CBMihgFBVV95cUxNaUZISVlybm9icUNCbHQtUy04Szk1cVpLRVMta2FxSFdNam5lcEFsT2VfZXg4Y1hCVXNRNDA4UFk0VUxfSFlTTlM0WVhlczBwanM4bUtLSlhYVWlCVlBfeXNRNklXSzN2RS1Yb1JRV3ZmOG9iTS15cTJ5OXlqYUw0TGZwd1VuZw?oc=5
2024-10-11 05:25:31,【13:18 投資快訊】6510精測：營運狀況穩健，股價反彈表現佳 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiZkFVX3lxTE53WFFENWhjVWlIVUt2UFNHeTNDRkNaUmdMSXA0RHFqNHVodmR4M2xvdU5DVmdMZmVYdkdIYWVPMDJMMDNocElEYmY3ZjdCU2xpMW1FMmt6alRKOThvZ2lzQUc0N0czdw?oc=5
2024-10-16 06:00:00,測試介面｜精測(6510)營收成長與毛利率變化趨勢分析，AI應用推動成長 - 優分析,優分析,https://news.google.com/rss/articles/CBMiVEFVX3lxTE10RE5yd21pT0NrNmtZVzJibjNTV05sc1ZOeWVEZjlpRzl2QXdTeDVoaEp1UGQzVmZkN2tvVXotbi11RG1Dc3d5bEE5VTV4a2xhM2QydA?oc=5
2024-10-16 06:17:23,測試介面｜精測(6510)營收成長與毛利率變化趨勢分析，AI應用推動成長 | 優分析 | LINE TODAY - LINE TODAY Taiwan,LINE TODAY Taiwan,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9QcWpMeDJETW1ScFF2NVFpekNZWjBSb2VpcHExR2VpamQxSGlFT3JWZTNaQmZ4OGNaSUhvNkhaUmhCaGdabWEwVGxCWG9faHAxRzlNeDRB0gFbQVVfeXFMTnBFdUFCUFhfLWdnamZPREVfd04wWjF0QVdnRGJRS081NWRYOHJtdDJnb1RWM3FNQU5aMGdxeDJESTN3NmszN3h0c3JOcFo5UkgtUmVrZFJqU2Fpbw?oc=5
2024-10-16 07:52:00,個股：精測(6510)10/30召開線上法說會 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNYjAtN2tybHhISFNVUGRNMWFNNjlxdmdndl9rNnN5SWMxbkZqbmU2RHBkVm5wakdtSkVhRnVrLXBaTEd6czE3ZV9RRFNjSTl5VEhYeHI2VXEwZU9wVTA5MVZ5cjdINnR4SE94a2ZjYlVRSllOWEN3aGtHMjljcndfSTcxaHluMmln?oc=5
2024-10-23 03:36:00,精測Q4營收續強，拚季增雙位數- 新聞 - MoneyDJ理財網,MoneyDJ理財網,https://news.google.com/rss/articles/CBMikgFBVV95cUxPZEgtd1FWOVZST1RiQ25ZS1NtVGlJQW80NEpnd19McmY1WkJFWVhrc01UV1podTRGMGh0a0s5OUFnZG10NzZob0x0UnJUVnpUZDRQT2RGbzZEOFZ6T2ZrUTBQWnZ0emtkcjVFSXkyc1FYMkZOaWwwWlZHRW5zd0c2Ty1rN3VWUmx3TllTdVI0bV9ndw?oc=5
2024-10-29 03:32:00,精測Q3獲利估優Q2，Q4動能延續- 新聞 - MoneyDJ理財網,MoneyDJ理財網,https://news.google.com/rss/articles/CBMikgFBVV95cUxQNENwRVJiOXd2MkdUVldiNktpVWFSX0F2cTh2TlhocVdkeUtqVjlqZnFGUWw1eVk2TWpNeFc3RzJsdmd5TlIzRVJIME1zWENFZGRnR3BJWmNMV2V2VGJDSGRzZlJDd1hfUThFYXl3aktabklqbXRrNVBuMk1oaTdEUTlfaGl5eDFjZEFqdU1Ua0pTZw?oc=5
2024-10-29 05:16:58,精測Q3獲利估優Q2，Q4動能延續 - 台視全球資訊網,台視全球資訊網,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOdHJfaXVMQWJwQjE4ZlAtNElGNXFpM2NiZDRNeEtDeks4c2szWWstbGN2dzFkLXpRR1dyalFSTU8ydVh2WjdsQU5temR5ODE3eXBOU3RLS3V0TnBpUnNNOTJpVmRpb1Y0ZnhIRWxKcW1rcXZIZ05xUFhLTTZtTTk0akZ5cGNTUk5vT1ZuYXg5aTRYT2dRYUFGQXA5SnJhUjUtcUIxMVJBaWdkaEU?oc=5
2024-10-29 07:24:00,財報：精測(6510)113年前三季稅後盈餘1億8767萬元，EPS 5.72元 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMijwFBVV95cUxPRDlUVmpqRjdhVzc4RlpHTlcwNE9jUE50T3J0UVNjM1RyWHZ2VmhndENjbkZiSnFNVnp6dFRNeVVEUDVuZC1oS3FwbTNzQ0ZrVFZnLXI2WE1MZWd0NF9xeThLTHJRQWRrNDBhclp3R2J3Vlp5c1dGV0JBRnlId1FSMTZkU0Q5NUczNXVFYlA5WQ?oc=5
2024-10-29 08:20:03,【24Q3財報公告】精測(6510) Q3 營收9.17億元，連2季成長，季增 26.86％、年成長 32.44％ - CMoney,CMoney,https://news.google.com/rss/articles/CBMiZkFVX3lxTE44VkVPNWswQktOWGNBb3lZUUFFTmZoODZKaFhPckFCeFBqM1VwZXlaUC1RMDV4bHNMRHFOUjJ4TlZSN05aa21faUlmZHpwWGlwcmh4UWIwVnRUWl95b0ZDVC1adV9hZw?oc=5
2024-10-29 09:27:00,《半導體》精測前三季每股盈餘5.72元 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNX25LTWlnMGplOUNjN3Z3N2VWUFlheF8xanZhcFpYWnRNMzhpQUJ4UFNkM2M2bklGNHg1dzZzRGtjYlJmdlZYQzlsQW8tcUE3eHBGNS03dGJNSENXWTVRNG85eFRNRHVGX19lRERTeU4ydloydXNBSkxFLU1ERm9SOFBpYzNnR1Mz?oc=5
2024-10-29 09:48:12,精測第3季獲利超越上半年 第4季營運看增 - PChome Online 新聞,PChome Online 新聞,https://news.google.com/rss/articles/CBMikgFBVV95cUxNOTg3LXdsc1RjY3Z2OEFwYU5qX2IzaXlBQVVYUkN3VWdSMnZkOXE3cHVWWEgtMkt1UDZZN281WTJzdEYzcHJrQ3BSSnRVVTVoenptX29fVFRxeXNobXB4ZWJaZFhOR2xHdFV1UkEzX09nTFdUUE9kT056NHBhWVJPaTB0MUVZMS1rMTVEYnhSYXVfQQ?oc=5
2024-10-29 10:24:20,精測AI製造效益顯現、訂單回溫 Q3每股純益3.25元 - 聯合新聞網,聯合新聞網,https://news.google.com/rss/articles/CBMiUEFVX3lxTE9SdUlYZXhmRHhxV2c1NFZMUTEyWHdSTHA4QXNQRW5tSUZJQ05VZERQYmdLRUZsdWQ1X0pFSVpVQVNqeUpGNmk3UkhZMXBmV2lT0gFWQVVfeXFMTVRSd3JQZnhWUVhJSmJGUjBOOWFna3o0SHlSSFMzVmpiWE1WZ2ZnTnFJcnlWS2g1aXNERGxYVkRBc0RoMVUxX1VLMHlpQ0lhalR3N3daOEE?oc=5
2024-10-29 10:30:00,半導體測試介面｜全球AI與HPC需求強勁助攻 中華精測(6510)業績超越預期，毛利率創九季新高 - 優分析,優分析,https://news.google.com/rss/articles/CBMiVEFVX3lxTFB4OHJXOHZPUkRpb3BiNFRLdTFEY3F2WUQxb0NZNXliVURrYmVHdDJOd1ZsTnFYQmVYajJsOG9IQ2F6b3pKSDlsOEdLdmxrdFlnN241Zw?oc=5
2024-10-29 11:12:42,半導體測試介面｜全球AI與HPC需求強勁助攻 中華精測(6510)業績超越預期，毛利率創九季新高 | 優分析 | LINE TODAY - LINE TODAY Taiwan,LINE TODAY Taiwan,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBZQjdqWEMxRzJFTDl5amVjVVhUX3YxM2M1SVVxNGE1eEFENlNLV1VRS0ItS0ZkRHFTRG5ZTnpFQ01kbTJaOUFBQmp0SGlhQTNGZTBwQkxB0gFbQVVfeXFMTjhuWGtNS2pLYUdWbXdDU00tN2xtTFJGbUtIMURfS2pseG8xWG9FT3BTZVZKdEdOeFZvZU9mYkdKUEc0UFB0SEM0UzZKbGctRmo4dHFtVXJjd0RkNA?oc=5
2024-10-29 15:24:33,精測第3季單季賺贏上半年 - 經濟日報,經濟日報,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1mR2xDM1BBUjB4aVBkS3RxRnFncUpBR19DSldYSEFKeHdCbGFjcTRrSVQyX0V5OFRNTmRxSlpHdFVFMFppaU83X09lb1hkY24wejRtV0w3akJ4b1XSAWBBVV95cUxPYmdVUmcyVGxIczVZdEVzR3duVExsd3lYUk1NaTlaUmg1RTBwUGhFVnNzYmR0ZVdVdXd0QTk0VzNPYVlEeDdUSGhBQzJjaG1pd1V6NWdIdTBaQWF6YVhYcUI?oc=5
2024-10-29 15:24:33,精測第3季單季賺贏上半年 - 聯合新聞網,聯合新聞網,https://news.google.com/rss/articles/CBMiUEFVX3lxTE5zMkZPY2F2RlBDWTBVd2hIdVkzdkkySGVVODBPSi1pa29qZEFxQXVSUWlBeXNqczRiNlQ3YXZxQ0Rndjhxb25FbGhlSTZzV3VX0gFWQVVfeXFMT2JLTkFnRzRPQTl3WDM5dXNfWFV5Q1cwemxyYmxJY0loVHlVVnI3OUhGMUV0UFJfSE93UEtQelhTdFVaZjNVWU1oWnhfNTZrbG52TXdfVWc?oc=5
2024-10-29 23:17:00,財報：精測(6510)113年前三季歸屬母公司淨利1億8767萬元，EPS為5.72元 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMihwFBVV95cUxQRzRLY08zNWpNcnNtV0VqbE11ZkIzUDNFSW9GYmR2ZGtOSHV2a0ZmUUlfeVM1alNCWTV5Yk9FR2pTLTJSZHJUUm9yUDVHWm96eXkzNVRTaE5nM0FaaVlmMWJuWFZXZkpJZ293ZXRHRVJubDZHZEZjZ3N5emNPR01LMTdVR2QxQU0?oc=5
2024-10-29 23:31:00,《半導體》精測Q3獲利衝近7季高 前3季觸底強彈、每股賺5.72元 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQaldSUW50MnJTZVdTd0pUd29tTU5ETVhjMnRZRGwtQzliMnFfZTl2Q1o1T0p2Um9nTllYYkhtRG5qV2RlSUc3d3BNYzZqem5FdHdtQ190eUVtWElseWplOGdsNXo5dEFSOEhSQ1BHaU9kb215Q0JDcnpCM3dKRjdVdFExYUtfeXhY?oc=5
2024-10-29 23:37:00,【數報】財報特報:精測(6510)113年第3季獲利大幅成長878.63% - 富聯網,富聯網,https://news.google.com/rss/articles/CBMikAFBVV95cUxPd0tkNTJ6bXloVm5ON1B3NTJLYlV3MmRINnJSRm9vMHVWVVR3UTlXN1ZEYTdZOE52UDlWMk9Pa1U1MERtbXNSd2Z0eG44Yk1TSlJHcGxWS3VGZW53VTNZV1BZVnBYMUUyZkFKNUk0MUxJcC01YTFjUlJVdm1hd2Q5cjV3cWwtNUpSckVXeHhQSHY?oc=5
2024-10-30 00:50:37,精測第3季獲利超越上半年 第4季營運看增 - 民視新聞網FTVn,民視新聞網FTVn,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBwWWZrWG5jYk5sRHZXNnV5UkJlczQ3bEtnMEZJc0xCdVdhRGYtSDFUYlBKUXJKSTA5bl9nSDUwNUlZSmQyZVg0OVVUNVFPSWtvYWxzUmI1UzdJamFhN01rSNIBZkFVX3lxTE4tZG1HdUVNS1pMckt2UTgtTThKMFZMWGF5ajdTUFA2OVVTNlZ2dy1GaEdnX2xMc056S3VnNFZQUEM1bmRTLXA5SExaTEl6MjNjeHF5TDRack9HLUV1aGdkSkJNbXNSQQ?oc=5
2024-10-30 01:32:00,精測Q3賺贏上半年；Q4營運有望續向上- 新聞 - MoneyDJ理財網,MoneyDJ理財網,https://news.google.com/rss/articles/CBMimwFBVV95cUxPMWJWVF90dFlVUUxWUmxraHk1dnFZNkhaS1NPLWxlclROSnRMN2dlODJIVi1IamI0N2RVV3lJTU9Ja1dOcS1wVGFZRlNsZ0M4UFd4VHVmeVdsU3VfenlRSjluN080cXF4SWpFNFlGMGVIUU1CUkhKV2J2SWpMQ1cybGNTeTl4Q3BvVzhBQXgxWWdXRFhPWTlCTFZSNA?oc=5
2024-10-30 01:49:21,AI與手機晶片助攻，精測Q3每股賺3.25元，Q4 會更好 - MSN,MSN,https://news.google.com/rss/articles/CBMitgJBVV95cUxOX1dQb3VXVE1hV00yZzFVYVBGcW44NXFrbzRfSXRLSUlsRUFRYldDOHBYTUYwTG5qRWt3TEVyMjNzOTZEQVcxM3J2WlZnWXRJck1IOC1lSTFiaENMZ0stZFN4aTVRV1I5eHZYczk3VUxZOGVKSHQ3TUpQUXZ6Wnp6MlU1LVd1TUdyVVVKSmg1Q3RnYlRUMzRBR1F3bFB6c21lc3hSODhJVURWTnpSOG1nU1BGMVYtZ3BHN1dYcEkzR1FBVnAyNTh1ZXAyMGswTUZKZlY0eW1xMWNiYjhwQ1FjMkI1eTkwLTJqN0NRRVMtTmhMeldzajVXWlFFWXpLQWs1TFJwcksyV0EtZXFBZnN5bUtkS2dYdjM2a2ZRWG9Gai1FRFhGd0tJVXJZaVFUa0s2YmVPZndB?oc=5
2024-10-30 01:57:00,焦點股》精測：Q3獲利佳 股價連4漲 - 自由財經,自由財經,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5JdEwyVDFWdHU5ckg1WnNUWE1ScFgwV2I3dDkxa2NrTmd0b0lqc1NvVVFaTTFEVWdHZ19KWmJCbzgtbG96cnhDeHEwazZpUzBsdWtFZzhXWlUyendFOGhN0gFkQVVfeXFMTzdiQUNtUi14SGNYUUxLUU80TmN6NGpMZFBEY3ZqbXFPMVF1elhFb1hVdndzeXhsTEJaRnhpNTk0LTNxanN1X2hINUR6LURTaEZpcW9ubzN5QVJreF9udGNLbGpCeA?oc=5
2024-10-30 02:01:32,精測Q3賺贏上半年；Q4營運有望續向上 | MoneyDJ理財網 | LINE TODAY - LINE TODAY Taiwan,LINE TODAY Taiwan,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBLZFBEVVM5NU1mYjYyUjhaR1VvQVcwNDgyOTBwWnM5b29fVWpscm1WOVg1NENWdm5MdzNNQ04ycHJNVTAzYXJVT3RxNXYyNDViY2lWMDd30gFbQVVfeXFMTWVfQnpRYlhwV3hBd2JKdFU4OElwXzFxQVFZbWF4NF83SzBTWkgzdm9reHBrLWNudEpNOXptR1lRV3ZiNXhOMGtER3Z3OVF1REo4WVpCaERyWk1wdw?oc=5
2024-10-30 02:05:00,個股：AI與手機晶片助攻，精測(6510)Q3每股賺3.25元，Q4會更好 - EBC東森財經新聞,EBC東森財經新聞,https://news.google.com/rss/articles/CBMiVkFVX3lxTE55WU9TV0hfT0kwOUlua3hkb1ZrOFd2b2RFbHNycDlsSS02RWU4TjhiNmo3cmdocUNpRG1VYS1ubHpfRzZEOE5qRjRIa2xLeUZidkNCeFZn0gFQQVVfeXFMTXFHWDZwQ0Q3bERhNENmeGN3Y3YycVg0UVR0dnlack81X2ZBVHlnOXA3dFM0ZkE1N1gwMDEtUzQ4VFBJbk5UMUtoZElaOXN1ZnI?oc=5
2024-10-30 02:09:29,【10:06 投資快訊】6510 精測：營運狀況強勁 股價表現亮眼 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5ySEhzN09BWGtNZEpXSkZZaG9nRWpJcXJnTGhPUUdWZVZSWmRvZkFjLUZJVWYyczZRallvSjVmcEU2aVJWY1RqQ0pXN1BVQ3Z2MThJaUlJLXdiVEZDcVJlcTJrMHVaUQ?oc=5
2024-10-30 02:17:10,精測Q3獲利寫近七季新高，Q4營運續揚 - 台視全球資訊網,台視全球資訊網,https://news.google.com/rss/articles/CBMinAFBVV95cUxQN1RheGVoRzhNNjVIbk9kcHNKTFNsZkd3QVA5dS1IOGJlbmxJMm5nTzdnSVRIU0QxaUQwcmNHUHQwa21hLURWZmw0S096TGdKcVlrYmZxck5jdWowNGpBdk0yZlNodHp0Y29LejFNVW1VVVFmejAzOEZlMDdXcDVIampWNEpDbENXOXFvSHpOU3lxUnIwSGE1blRpQi0?oc=5
2024-10-30 02:48:10,精測Q3賺贏上半年；Q4營運有望續向上 | MoneyDJ理財網 | LINE TODAY - LINE TODAY Taiwan,LINE TODAY Taiwan,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBLZFBEVVM5NU1mYjYyUjhaR1VvQVcwNDgyOTBwWnM5b29fVWpscm1WOVg1NENWdm5MdzNNQ04ycHJNVTAzYXJVT3RxNXYyNDViY2lWMDd30gFbQVVfeXFMTWVfQnpRYlhwV3hBd2JKdFU4OElwXzFxQVFZbWF4NF83SzBTWkgzdm9reHBrLWNudEpNOXptR1lRV3ZiNXhOMGtER3Z3OVF1REo4WVpCaERyWk1wdw?oc=5
2024-10-30 03:18:00,熱門股：鴻準(2354)、奇鋐(3017)、安碁資訊(6690)、川湖(2059)、精測(6510) - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQTzVtdUlBc19uaFdraV9DZmtyc2pyWmhzUzlRM3FOVHBxaXJHRHI2WTBuSkdvZjhES25jSXk2emF5YldPWlJNQU1rVTdBOXNyT1hrTHg3SThIN3VyVUV1d3VCbWxYdnRJckEwMDJNQ0o1YjY4R3lPZDhKcXlpODBvOTd4czNSYXJO?oc=5
2024-10-30 03:36:00,《半導體》Q3賺贏上半年 精測飆11月高價 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMihwFBVV95cUxQZS0tOVB5dmVYSHB0Xzh6QnNWVFdlalVMeEpBQ2h5NDM0bFRmLXlaUmtkTndCcTFYUWRPMjFFUDNnVmtEN19CNS1OMktieW9jQWtFd2FUMm1tY0J5N1Zkb3pUWHRTMDJiVEpaQ3Uya001TlRxbjhrTWN1dGRMTzMxOWNwRDFES0k?oc=5
2024-10-30 07:30:00,以AI技術測試AI晶片｜從中華精測(6510)財報解析「探針卡」產業的成長性與挑戰 - 優分析,優分析,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1kQUlWM2FKaUxzSDRhVkRmcEJMWGt4ZUJiSG9VQ3E1cmF0RzNMWFVqeDA2YlM3UlNaWGk2a0lFZ0RPaGEwTjNkTUI1T2tFcng2aWxzMQ?oc=5
2024-10-30 07:43:00,《半導體》精測Q4營運續看升 2025年審慎樂觀 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOOUtxdWd3bVZDUW4tTlBWV2VEdjR2M2o2eU45RG5qZUZrbWZUVHM0dlZmU051RWNYU1Q1dGd1Z09pdm5KMVprUkcyUFhVTEdmYzQ5UXpmdXJna2FWei1ZYU52VUw3SDJQMXVxYjFNaWdRVURwTmkzS0xIUHNxUVlHYUNCUDFmUlRf?oc=5
2024-10-30 08:19:58,精測總座黃水可：今年逐季成長態勢不變 明年營收雙位數成長審慎樂觀 - 聯合新聞網,聯合新聞網,https://news.google.com/rss/articles/CBMiUEFVX3lxTE5YeEs3eDRYRkEwdkdoSkozdHVIR213NnhseDZGQnFSeWQ0M0d5ZnJpYV9Sc1l2Ql9ETm12MWI2cG5QeHZQSk1ZMmxGY0NWSTVZ0gFWQVVfeXFMTU1UNmpMQ0d2S0E2M3M4QkdVRHUxOXI3b0pzbTJWQ3JPc1lUcnE0ZWhRVndlemUySHFFVWYweGx3VGNJbEp4dGpLbV9ERVlvajZzRXVHNkE?oc=5
2024-10-30 08:56:53,以AI技術測試AI晶片｜從中華精測(6510)財報解析「探針卡」產業的成長性與挑戰 | 優分析 | LINE TODAY - LINE TODAY Taiwan,LINE TODAY Taiwan,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9MYUp0N0p2OFdmRVNGcEtiWlE1X3ZqWUhIa0hiUXAwY1RKNGIzdUI0eFk5M09oTnd5MWdwUXJoTkhqcUR6THpIT29xbDZ6S2V2MnlJenFB0gFbQVVfeXFMUEpDN3ZFejFMTXA0cUN2WEpPdGRLVTJGb1FNb2VZc2dHSmdXc2hmYlp4ZzE5SE5HanEwQno0ZnA5clppcDdvR3pCYV9oODNTSGZGOWNJNUUxdUF2VQ?oc=5
2024-10-30 09:16:37,精測估明年首季業績可年增 全年營運審慎樂觀 - 四季線上4gTV,四季線上4gTV,https://news.google.com/rss/articles/CBMiV0FVX3lxTE10NWxycm5pbVc3c1RZemFKT1RQcU1OSkRFWVhLTm5kNk1xbnR5Njg3M1BLQnJzdFpMa2VNWW42dC1pNFhYUFZPUlg0WnJPNDhSX2NuYTlMUQ?oc=5
2024-10-30 12:12:25,〈精測法說〉AI雙引擎發動 Q4營收再向上 明年營運審慎樂觀 - Anue鉅亨,Anue鉅亨,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1rTUo4M2dxV3NyanR6d2VZU3NvWTRscTg5QUlESUVmRG1ZRTh3YjZTWXpDMVhNMk1yQ2tZMWtVY1BqSHZ5WTdYenl6WHg5c0E?oc=5
2024-10-30 15:32:03,精測今年績增兩位數 | 櫃買動態 | 證券 - 經濟日報,經濟日報,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1ETWxKTERKSmxxVHgxNmpOYnlyY09yWDZBOWhlakRHblE2U0dRS1lHdUtuMnNBdmFWbzg3dkNUQ09ZOEowR19waS0tUnBVdzFCN2llQ01aS0NKWHM?oc=5
2024-11-01 00:11:11,鉅亨速報 - Factset 最新調查：精測(6510-TW)EPS預估上修至7.82元，預估目標價為480元 | anue鉅亨網 | LINE TODAY - LINE TODAY Taiwan,LINE TODAY Taiwan,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1UbXY1UDdRQjRxbFlQUC1tZ3BEVVdGRldHZEJ6LTV5elJEckE1TGFWb1BPWXMxaUxVUWN0dHlGaEthcE9PNVlncm9jcWdmRkozRFF5bnlKOGRuSmPSAVtBVV95cUxNVG12NVA3UUI0cWxZUFAtbWdwRFVXRkZXR2RCei01eXpSRHJBNUxhVm9QT1lzMWlMVVFjdHR5RmhLYXBPTzVZZ3JvY3FnZkZKM0RReW55Sjhkbkpj?oc=5
2024-11-01 00:32:36,鉅亨速報- Factset 最新調查：精測(6510-TW)EPS預估上修至7.82元，預估目標價為480元｜新聞｜豐雲學堂 - 豐雲學堂,豐雲學堂,https://news.google.com/rss/articles/CBMidkFVX3lxTFA3SGlYZlYwbVNPRVRaWUhLb25xNGZZNHVEcHpYTXFWSTNZUHpET0duV1Y2ZkpOV29MV1N3MEJWdXpxRmJPcTBsX293SEthU0ktZUFScnNPT0RacW1TcFVkRk5lVmRfWHFOa0VzbHBYdmtSc2t2VXc?oc=5
2024-11-01 00:58:56,鉅亨速報 - Factset 最新調查：精測(6510-TW)EPS預估上修至7.82元，預估目標價為480元 - Yahoo奇摩股市,Yahoo奇摩股市,https://news.google.com/rss/articles/CBMi5wFBVV95cUxOQW1keEVyOWZrVVZ6WFFBUFdQejhQQVNpSVlPRU9ZWlJDWTRkbEt4R0ZkZElmWlVBdnR5RDV0RnVOMnpubkNLZDc2bllveW15RU5NYmtzSUFhQ1kzWTBwYklTOFFxOUxncXNjaVh5dHVYYnF4QlBBQy04bWVzaDlJU2xmVjhETXRUVUZ0M3c1WFZ5OXEyTDd4cnBZUmp2TkR2WmxKTkYyUDFuT2hydU9qR3VGeUc4amNWTFItTkVsMzNZaVdKeTVtS2Vsdjc4cktKRHI3NjBDVElnakFCc1Vzdy1lOGNvZWM?oc=5
2024-11-01 02:24:52,【11/01券商評等報告彙整】精測(6510) 今日僅1家券商發布績效評等報告，評價為中立，目標價為610元。 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9LSXExTldCRDdVbWpoeFZpNHp2eVlBSGNJS19vbmplQ1VPbm1ibWw5czVINkRMQUVFQnQtX21ZZjQ5bzkyN2hGTXFYYlJuMGR6NTZab05aZmZKempFWWNNNTA0TXNtZw?oc=5
2024-11-01 02:24:52,【11/01券商評等報告彙整】精測(6510) 今日有4家券商發布績效評等報告，目標價區間為570～765元。 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9LSXExTldCRDdVbWpoeFZpNHp2eVlBSGNJS19vbmplQ1VPbm1ibWw5czVINkRMQUVFQnQtX21ZZjQ5bzkyN2hGTXFYYlJuMGR6NTZab05aZmZKempFWWNNNTA0TXNtZw?oc=5
2024-11-01 10:10:22,鉅亨速報 - Factset 最新調查：精測(6510-TW)目標價調升至560元，幅度約16.67% - Yahoo 財經,Yahoo 財經,https://news.google.com/rss/articles/CBMi6gFBVV95cUxNVGd5Z3FHQ2tQeXhybERwekNIQ241M1NfYnhva0t1ZWVLcDd6S0VIVXc2bTlDUUM4djY1aGdMWWZzakZvX0hsUnNJb1RjT3ZsWVVnZmZQTVhPb0dLeHBVMUN0aW42ZmNSSlU1Rkl6S3k0WWdHNy1DczNuYmRJS3cydVNuSVhuNno1NzlyYm9ONFZWdnFzbmdnelRkVGpNeXphdXB5ZTlBWnlXRjZEVzJ4clZnT0lBRmFUMldSbDRZS3FQOUpod2tiamFPd1htUGMtYWNlekVPckVBWkFQdkdDUS1yZmFTRXdpMmc?oc=5
2024-11-01 10:10:22,鉅亨速報 - Factset 最新調查：精測(6510-TW)目標價調升至560元，幅度約16.67% - Yahoo奇摩股市,Yahoo奇摩股市,https://news.google.com/rss/articles/CBMi5wFBVV95cUxQTllZN19uZzlZbXNrcHBYME83dTdzVkdZVGktMnhhZm5EZEk5Y0x4cEJWYWFuNDhzNjNiejlKMGtiQnZPUHE5TjJlM1B1ZWpwV256NGNzMm1vYzB2SWU3TVdQajM4cVpiQ3hhd3dhaEE2Um5JYlBFbElSYzBIQWJ2bnl2ZmRVMTFWdHpiQjQ0Z0RMN3VFd0pfS18zZDNqeWpKeURoUVREMHpJdUpqREVTUjBGQXlNdXBXVTlNcm0xMklqVklYYTNNOW9MeE04enBUOFhSakRwTlRhd0NfblNlNkJZTXItQlU?oc=5
