sid,name,market,event_date,first_limit_date,prev_close,close,limit_price,streak_len,value_20d_median,branch_era,has_branch_watchlist,has_branch_research,year,event_idx,value_bucket
6173,信昌電,tpex,2018-11-01,2018-10-31,45.15,54.6,54.6,2,638894027.5,False,False,True,2018,930,D 500M-2B
6173,信昌電,tpex,2025-10-20,2025-10-17,49.3,59.6,59.6,2,550260394.0,True,False,True,2025,2623,D 500M-2B
6173,信昌電,tpex,2026-05-08,2026-05-07,101.0,122.0,122.0,3,384253834.0,True,False,True,2026,2753,C 100M-500M
6174,安碁,tpex,2018-06-20,2018-06-19,20.65,24.95,24.95,2,6429885.0,False,False,True,2018,834,A <30M
6174,安碁,tpex,2020-04-17,2020-04-16,10.0,12.1,12.1,2,686162.0,False,False,True,2020,1275,A <30M
6174,安碁,tpex,2021-02-24,2021-02-23,12.75,15.4,15.4,2,562061.0,False,False,True,2021,1484,A <30M
6174,安碁,tpex,2021-11-16,2021-11-15,29.6,35.8,35.8,2,25436491.0,True,False,True,2021,1665,A <30M
6174,安碁,tpex,2022-04-07,2022-04-06,27.05,32.7,32.7,2,2507153.0,True,False,True,2022,1756,A <30M
6174,安碁,tpex,2026-05-05,2026-05-04,31.05,37.55,37.55,3,34362274.0,True,False,True,2026,2744,B 30M-100M
6177,達麗,twse,2024-08-16,2024-08-15,59.3,71.7,71.7,2,645825801.5,True,False,True,2024,2346,D 500M-2B
6180,橘子,tpex,2017-09-04,2017-09-01,50.3,60.8,60.8,2,40724261.5,False,False,True,2017,651,B 30M-100M
6182,合晶,tpex,2025-09-15,2025-09-12,24.65,29.8,29.8,2,106663381.5,True,False,True,2025,2609,C 100M-500M
6182,合晶,tpex,2026-05-05,2026-05-04,40.1,48.5,48.5,2,1136071254.5,True,False,True,2026,2758,D 500M-2B
6187,萬潤,tpex,2021-04-07,2021-04-06,120.0,145.0,145.0,2,181360245.0,False,False,True,2021,1525,C 100M-500M
6187,萬潤,tpex,2026-05-04,2026-04-30,1100.0,1330.0,1330.0,2,4957054955.0,True,False,True,2026,2757,E >=2B
6188,廣明,tpex,2020-08-24,2020-08-21,35.5,42.95,42.95,2,101589770.0,False,False,True,2020,1377,C 100M-500M
6188,廣明,tpex,2023-07-25,2023-07-24,100.5,121.5,121.5,2,2159417510.0,True,False,True,2023,2087,E >=2B
6188,廣明,tpex,2024-03-20,2024-03-19,80.2,97.0,97.0,2,187330042.5,True,False,True,2024,2245,C 100M-500M
6189,豐藝,twse,2024-02-16,2024-02-15,62.2,75.2,75.2,2,38055946.0,True,False,True,2024,2223,B 30M-100M
6191,精成科,twse,2025-01-03,2025-01-02,57.5,69.5,69.5,2,171354249.0,True,False,True,2025,2434,C 100M-500M
6197,佳必琪,twse,2024-03-06,2024-03-05,96.0,116.0,116.0,2,182237416.0,True,False,True,2024,2225,C 100M-500M
6198,瑞築,tpex,2017-08-14,2017-08-11,20.1,24.3,24.3,2,183043.5,False,False,False,2017,511,A <30M
6198,瑞築,tpex,2023-05-12,2023-05-11,21.5,26.0,26.0,4,388881.5,True,False,False,2023,1510,A <30M
6199,天品,tpex,2016-05-20,2016-05-19,15.0,18.15,18.15,3,48225.0,False,False,False,2016,91,A <30M
6199,天品,tpex,2021-03-03,2021-03-02,13.2,15.95,15.95,2,79540.5,False,False,False,2021,922,A <30M
6199,天品,tpex,2021-08-06,2021-08-05,16.05,19.4,19.4,2,323272.5,True,False,False,2021,1030,A <30M
6199,天品,tpex,2022-04-19,2022-04-18,17.0,20.55,20.55,4,278500.5,True,False,False,2022,1188,A <30M
6199,天品,tpex,2024-10-21,2024-10-18,50.3,60.8,60.8,2,1713245.5,True,False,False,2024,1767,A <30M
6204,艾華,tpex,2018-06-07,2018-06-06,24.15,29.2,29.2,2,1709782.5,False,False,True,2018,833,A <30M
6205,詮欣,twse,2021-10-22,2021-10-21,30.7,37.1,37.1,2,2638515.0,True,False,True,2021,1662,A <30M
6205,詮欣,twse,2025-12-26,2025-12-24,40.0,48.4,48.4,4,3220663.5,True,False,True,2025,2678,A <30M
6207,雷科,tpex,2026-05-18,2026-05-15,70.2,84.9,84.9,2,425611342.5,True,False,True,2026,2760,C 100M-500M
6208,日揚,tpex,2026-04-07,2026-04-02,47.65,57.6,57.6,2,4898036.5,True,False,True,2026,2725,A <30M
6209,今國光,twse,2017-08-24,2017-08-23,34.75,42.0,42.0,2,337410029.5,False,False,True,2017,644,C 100M-500M
6209,今國光,twse,2021-11-16,2021-11-15,31.55,38.15,38.15,2,22265533.5,True,False,True,2021,1679,A <30M
6213,聯茂,twse,2025-08-18,2025-08-15,107.0,129.0,129.0,2,1791475212.0,True,False,True,2025,2589,D 500M-2B
6215,和椿,twse,2015-08-31,2015-08-28,10.15,12.25,12.25,2,4102907.0,False,False,True,2015,158,A <30M
6215,和椿,twse,2018-01-15,2018-01-12,20.0,24.2,24.2,2,17302713.0,False,False,True,2018,743,A <30M
6215,和椿,twse,2023-01-06,2023-01-05,20.0,24.2,24.2,2,1923272.5,True,False,True,2023,1961,A <30M
6215,和椿,twse,2025-04-30,2025-04-29,79.1,95.7,95.7,2,363263164.5,True,False,True,2025,2513,C 100M-500M
6217,中探針,tpex,2026-02-26,2026-02-25,77.5,93.7,93.7,3,849343409.5,True,False,True,2026,2714,D 500M-2B
6217,中探針,tpex,2026-05-13,2026-05-12,282.0,341.0,341.0,2,501700189.0,True,False,True,2026,2764,D 500M-2B
6218,豪勉,tpex,2024-07-09,2024-07-08,30.55,36.95,36.95,2,3125485.5,True,False,True,2024,2317,A <30M
6218,豪勉,tpex,2026-04-29,2026-04-28,32.5,39.3,39.3,2,56367826.5,True,False,True,2026,2752,B 30M-100M
6219,富旺,tpex,2018-04-03,2018-04-02,11.6,14.0,14.0,3,3174397.5,False,True,True,2018,783,A <30M
6222,立軒,tpex,2015-06-25,2015-06-24,9.28,11.2,11.2,2,933405.0,False,False,False,2015,111,A <30M
6222,立軒,tpex,2016-03-18,2016-03-17,10.05,12.15,12.15,2,157534.5,False,False,False,2016,275,A <30M
6222,立軒,tpex,2017-06-29,2017-06-28,5.75,6.95,6.95,2,26311.5,False,False,False,2017,416,A <30M
6222,立軒,tpex,2017-09-19,2017-09-18,6.22,7.52,7.52,3,583482.0,False,False,False,2017,470,A <30M
6222,立軒,tpex,2018-03-15,2018-03-14,10.0,12.1,12.1,2,303449.0,False,False,False,2018,579,A <30M
6222,立軒,tpex,2023-06-26,2023-06-21,15.1,18.25,18.25,2,784828.0,True,False,False,2023,1618,A <30M
6222,立軒,tpex,2023-11-23,2023-11-22,20.65,24.95,24.95,2,972473.0,True,False,False,2023,1722,A <30M
6222,立軒,tpex,2024-04-17,2024-04-16,26.0,31.45,31.45,2,2755106.0,True,False,False,2024,1815,A <30M
6223,旺矽,tpex,2020-07-02,2020-07-01,92.0,111.0,111.0,2,254141013.5,False,False,True,2020,1340,C 100M-500M
6224,聚鼎,twse,2020-07-10,2020-07-09,65.0,78.6,78.6,2,19565052.5,False,False,True,2020,1345,A <30M
6224,聚鼎,twse,2026-04-14,2026-04-13,43.5,52.6,52.6,2,5638450.0,True,False,True,2026,2743,A <30M
6224,聚鼎,twse,2026-07-01,2026-06-30,70.2,84.9,84.9,2,108676643.5,True,False,True,2026,2797,C 100M-500M
6225,天瀚,twse,2016-05-13,2016-05-12,3.02,3.65,3.65,2,53152.5,False,False,False,2016,288,A <30M
6225,天瀚,twse,2018-05-21,2018-05-18,3.0,3.63,3.63,3,23813.5,False,False,False,2018,717,A <30M
6225,天瀚,twse,2018-07-12,2018-07-11,4.3,5.2,5.2,3,173156.5,False,False,False,2018,754,A <30M
6225,天瀚,twse,2021-07-06,2021-07-05,3.4,4.11,4.11,3,43036.5,True,False,False,2021,1387,A <30M
6225,天瀚,twse,2022-07-20,2022-07-19,5.55,6.71,6.71,3,308969.0,True,False,False,2022,1620,A <30M
6226,光鼎,twse,2021-07-20,2021-07-19,10.65,12.85,12.85,2,9500731.0,True,False,False,2021,1597,A <30M
6226,光鼎,twse,2026-01-19,2026-01-16,8.32,10.05,10.05,2,2415935.0,True,False,False,2026,2693,A <30M
6226,光鼎,twse,2026-03-17,2026-03-16,10.05,12.15,12.15,3,3217675.0,True,False,False,2026,2726,A <30M
6226,光鼎,twse,2026-06-24,2026-06-23,12.5,15.1,15.1,4,23961093.0,True,False,False,2026,2793,A <30M
6227,茂綸,tpex,2016-03-16,2016-03-15,34.15,41.3,41.3,2,31812052.5,False,False,True,2016,289,B 30M-100M
6227,茂綸,tpex,2018-04-12,2018-04-11,20.0,24.2,24.2,2,1650046.5,False,False,True,2018,797,A <30M
6227,茂綸,tpex,2025-03-17,2025-03-14,96.0,116.0,116.0,3,99492730.0,True,False,True,2025,2483,B 30M-100M
6228,全譜,tpex,2015-09-25,2015-09-24,10.05,12.15,12.15,3,1187255.0,False,False,False,2015,177,A <30M
6228,全譜,tpex,2016-08-26,2016-08-25,5.55,6.71,6.71,3,237813.0,False,False,False,2016,401,A <30M
6228,全譜,tpex,2018-03-07,2018-03-06,10.1,12.2,12.2,2,205075.5,False,False,False,2018,760,A <30M
6228,全譜,tpex,2021-01-11,2021-01-08,7.82,9.46,9.46,3,124994.5,False,False,False,2021,1427,A <30M
6228,全譜,tpex,2021-12-28,2021-12-27,14.65,17.7,17.7,3,1640001.5,True,False,False,2021,1653,A <30M
6228,全譜,tpex,2022-07-22,2022-07-21,11.5,13.9,13.9,2,627966.5,True,False,False,2022,1788,A <30M
6228,全譜,tpex,2024-07-30,2024-07-29,60.1,72.7,72.7,2,11111882.5,True,False,False,2024,2270,A <30M
6228,全譜,tpex,2025-03-24,2025-03-21,24.6,29.75,29.75,3,730125.5,True,False,False,2025,2425,A <30M
6228,全譜,tpex,2025-12-22,2025-12-19,25.0,30.25,30.25,2,236804.0,True,False,False,2025,2611,A <30M
6229,研通,tpex,2020-11-19,2020-11-18,21.6,26.1,26.1,3,10971748.5,False,False,True,2020,1431,A <30M
6229,研通,tpex,2021-04-06,2021-04-01,33.7,40.75,40.75,2,51841857.0,False,False,True,2021,1518,B 30M-100M
6229,研通,tpex,2021-07-13,2021-07-12,33.65,40.7,40.7,2,18260731.5,True,False,True,2021,1586,A <30M
6230,尼得科超眾,twse,2024-03-12,2024-03-11,137.0,165.5,165.5,3,20948703.0,True,False,True,2024,2239,A <30M
6230,尼得科超眾,twse,2024-04-26,2024-04-25,251.5,304.0,304.0,2,69898505.5,True,False,True,2024,2270,B 30M-100M
6231,系微,tpex,2019-08-22,2019-08-21,44.65,54.0,54.0,2,4659289.5,False,False,True,2019,1133,A <30M
6231,系微,tpex,2020-07-07,2020-07-06,100.5,121.5,121.5,3,345943202.5,False,False,True,2020,1343,C 100M-500M
6233,旺玖,tpex,2017-04-13,2017-04-12,10.15,12.25,12.25,2,1848680.5,False,False,True,2017,551,A <30M
6233,旺玖,tpex,2019-09-20,2019-09-19,11.55,13.95,13.95,2,28727768.5,False,False,True,2019,1153,A <30M
6233,旺玖,tpex,2020-09-15,2020-09-14,19.15,23.15,23.15,2,44049965.0,False,False,True,2020,1393,B 30M-100M
6234,高僑,tpex,2025-12-29,2025-12-26,25.5,30.85,30.85,2,20309598.5,True,False,False,2025,2679,A <30M
6235,華孚,twse,2023-05-18,2023-05-17,96.0,116.0,116.0,2,1280722378.0,True,False,True,2023,2041,D 500M-2B
6236,中湛,tpex,2017-03-02,2017-03-01,24.1,29.15,29.15,4,149200.0,False,False,False,2017,423,A <30M
6236,中湛,tpex,2017-08-10,2017-08-09,22.5,27.2,27.2,2,266163.0,False,False,False,2017,522,A <30M
6236,中湛,tpex,2017-11-01,2017-10-31,22.75,27.5,27.5,2,541540.0,False,False,False,2017,577,A <30M
6236,中湛,tpex,2020-07-10,2020-07-09,8.0,9.68,9.68,2,26440.0,False,False,False,2020,925,A <30M
6236,中湛,tpex,2022-01-04,2022-01-03,11.5,13.9,13.9,2,20500.0,True,False,False,2022,1122,A <30M
6236,中湛,tpex,2023-08-11,2023-08-10,18.2,22.0,22.0,2,56456.0,True,False,False,2023,1288,A <30M
6237,驊訊,tpex,2020-05-26,2020-05-25,19.65,23.75,23.75,2,8295083.5,False,False,True,2020,1315,A <30M
6237,驊訊,tpex,2020-09-01,2020-08-31,40.0,48.4,48.4,2,187227901.5,False,False,True,2020,1383,C 100M-500M
6237,驊訊,tpex,2021-02-17,2021-02-05,82.2,99.4,99.4,2,990028949.5,False,False,True,2021,1493,D 500M-2B
6237,驊訊,tpex,2021-04-09,2021-04-08,141.5,171.0,171.0,2,2308821837.5,False,False,True,2021,1527,E >=2B
6237,驊訊,tpex,2023-10-17,2023-10-16,39.75,48.05,48.05,2,6145297.5,True,False,True,2023,2143,A <30M
6238,勝麗,tpex,2015-09-22,2015-09-21,72.1,87.2,87.2,2,18920585.0,False,False,False,2015,174,A <30M
6239,力成,twse,2026-01-13,2026-01-12,200.0,242.0,242.0,2,2804900770.0,True,False,True,2026,2689,E >=2B
6240,松崗,tpex,2018-02-27,2018-02-26,36.15,43.7,43.7,3,194225.0,False,False,False,2018,246,A <30M
6240,松崗,tpex,2018-11-22,2018-11-21,20.1,24.3,24.3,2,1522006.0,False,False,False,2018,431,A <30M
6240,松崗,tpex,2020-06-03,2020-06-02,12.0,14.5,14.5,2,157621.5,False,False,False,2020,792,A <30M
6240,松崗,tpex,2021-04-08,2021-04-07,15.15,18.3,18.3,2,421049.0,False,False,False,2021,987,A <30M
6240,松崗,tpex,2022-03-23,2022-03-22,20.2,24.4,24.4,2,277975.0,True,False,False,2022,1215,A <30M
6240,松崗,tpex,2022-08-15,2022-08-12,20.0,24.2,24.2,2,387950.0,True,False,False,2022,1314,A <30M
6241,鑫永洋,tpex,2016-06-16,2016-06-15,14.2,17.15,17.15,3,395810.0,False,False,False,2016,350,A <30M
6241,鑫永洋,tpex,2018-02-23,2018-02-22,10.5,12.7,12.7,2,144900.0,False,False,False,2018,759,A <30M
6241,鑫永洋,tpex,2019-05-16,2019-05-15,10.15,12.25,12.25,2,79735.0,False,False,False,2019,1026,A <30M
6241,鑫永洋,tpex,2020-07-13,2020-07-10,14.55,17.6,17.6,2,1368825.0,False,False,False,2020,1303,A <30M
6241,鑫永洋,tpex,2022-03-23,2022-03-22,30.15,36.45,36.45,2,36379820.0,True,False,False,2022,1715,B 30M-100M
6241,鑫永洋,tpex,2022-08-01,2022-07-29,21.0,25.4,25.4,2,13190359.0,True,False,False,2022,1804,A <30M
6241,鑫永洋,tpex,2026-06-12,2026-06-11,11.5,13.9,13.9,2,1942487.0,True,False,False,2026,2740,A <30M
6242,立康,tpex,2017-11-13,2017-11-10,52.3,63.2,63.2,2,672775.0,False,False,False,2017,255,A <30M
6242,立康,tpex,2021-05-19,2021-05-18,41.5,50.2,50.2,4,569400.0,False,False,False,2021,1055,A <30M
6242,立康,tpex,2022-04-18,2022-04-15,53.0,64.1,64.1,2,435919.0,True,False,False,2022,1273,A <30M
6243,迅杰,twse,2017-08-29,2017-08-28,13.75,16.6,16.6,3,3019329.5,False,False,True,2017,647,A <30M
6243,迅杰,twse,2017-10-16,2017-10-13,18.2,22.0,22.0,2,20661098.0,False,False,True,2017,679,A <30M
6243,迅杰,twse,2020-04-09,2020-04-08,6.03,7.29,7.29,2,1058044.0,False,False,True,2020,1283,A <30M
6243,迅杰,twse,2020-07-03,2020-07-02,9.02,10.9,10.9,2,2238421.0,False,False,True,2020,1341,A <30M
6243,迅杰,twse,2024-01-16,2024-01-15,72.1,87.2,87.2,2,566300821.0,True,False,True,2024,2202,D 500M-2B
6243,迅杰,twse,2025-12-15,2025-12-12,30.5,36.9,36.9,2,2965972.5,True,False,True,2025,2665,A <30M
6243,迅杰,twse,2026-04-22,2026-04-21,30.05,36.35,36.35,2,4084581.0,True,False,True,2026,2745,A <30M
6243,迅杰,twse,2026-07-15,2026-07-14,36.05,43.6,43.6,3,17316354.0,True,False,True,2026,2802,A <30M
6244,茂迪,tpex,2019-07-30,2019-07-29,9.15,11.05,11.05,2,18103912.5,False,False,True,2019,1117,A <30M
6244,茂迪,tpex,2020-08-10,2020-08-07,9.56,11.55,11.55,4,73467242.5,False,False,True,2020,1367,B 30M-100M
6244,茂迪,tpex,2025-12-23,2025-12-22,19.2,23.2,23.2,2,68715685.5,True,False,True,2025,2669,B 30M-100M
6244,茂迪,tpex,2026-02-24,2026-02-23,25.5,30.85,30.85,2,482323077.0,True,False,True,2026,2705,C 100M-500M
6246,臺龍,tpex,2015-12-08,2015-12-07,1.82,2.2,2.2,4,61722.5,False,False,False,2015,220,A <30M
6246,臺龍,tpex,2016-06-20,2016-06-17,2.31,2.79,2.79,2,86715.5,False,False,False,2016,345,A <30M
6246,臺龍,tpex,2017-11-20,2017-11-17,21.5,26.0,26.0,2,408315.5,False,False,False,2017,676,A <30M
6246,臺龍,tpex,2020-07-09,2020-07-08,9.2,11.1,11.1,2,428160.0,False,False,False,2020,1287,A <30M
6246,臺龍,tpex,2020-10-13,2020-10-12,15.5,18.75,18.75,2,8969549.5,False,False,False,2020,1352,A <30M
6246,臺龍,tpex,2021-01-27,2021-01-26,12.5,15.1,15.1,2,1209729.5,False,False,False,2021,1427,A <30M
6246,臺龍,tpex,2021-08-04,2021-08-03,17.0,20.55,20.55,3,1636632.5,True,False,False,2021,1550,A <30M
6246,臺龍,tpex,2024-09-27,2024-09-26,19.7,23.8,23.8,2,25626693.5,True,False,False,2024,2292,A <30M
6247,淇譽電,tpex,2017-09-04,2017-09-01,10.7,12.9,12.9,2,139114.0,False,False,False,2017,635,A <30M
6247,淇譽電,tpex,2018-03-19,2018-03-16,13.7,16.55,16.55,2,1740272.0,False,False,False,2018,762,A <30M
6247,淇譽電,tpex,2019-04-26,2019-04-25,10.55,12.75,12.75,2,65525.0,False,False,False,2019,989,A <30M
6247,淇譽電,tpex,2021-03-23,2021-03-22,10.1,12.2,12.2,2,186074.5,False,False,False,2021,1363,A <30M
6247,淇譽電,tpex,2021-12-13,2021-12-10,10.2,12.3,12.3,2,89247.0,True,False,False,2021,1522,A <30M
6247,淇譽電,tpex,2022-10-14,2022-10-13,10.2,12.3,12.3,2,40777.5,True,False,False,2022,1704,A <30M
6248,沛波,tpex,2017-12-18,2017-12-15,14.15,17.1,17.1,3,129919.0,False,False,False,2017,601,A <30M
6248,沛波,tpex,2019-04-19,2019-04-18,15.2,18.35,18.35,2,346332.0,False,False,False,2019,876,A <30M
6259,百徽,tpex,2015-10-27,2015-10-26,9.55,11.55,11.55,2,1298831.5,False,False,False,2015,196,A <30M
6259,百徽,tpex,2017-07-18,2017-07-17,2.32,2.8,2.8,3,20047.0,False,False,False,2017,590,A <30M
6259,百徽,tpex,2018-02-21,2018-02-12,3.3,3.99,3.99,2,196295.5,False,False,False,2018,725,A <30M
6259,百徽,tpex,2019-06-26,2019-06-25,2.04,2.46,2.46,2,35200.0,False,False,False,2019,956,A <30M
6259,百徽,tpex,2019-12-20,2019-12-19,2.1,2.54,2.54,2,97206.0,False,False,False,2019,1073,A <30M
6259,百徽,tpex,2021-10-08,2021-10-07,21.5,26.0,26.0,2,5058378.0,True,False,False,2021,1500,A <30M
6259,百徽,tpex,2022-02-22,2022-02-21,37.0,44.75,44.75,2,4086803.0,True,False,False,2022,1588,A <30M
6259,百徽,tpex,2022-05-03,2022-04-29,30.15,36.45,36.45,2,3339166.5,True,False,False,2022,1634,A <30M
6259,百徽,tpex,2026-05-11,2026-05-08,20.5,24.8,24.8,2,17140452.0,True,False,False,2026,2586,A <30M
6259,百徽,tpex,2026-06-26,2026-06-25,34.7,41.95,41.95,2,44627680.5,True,False,False,2026,2619,B 30M-100M
6261,久元,tpex,2026-05-05,2026-05-04,91.5,110.5,110.5,4,506525919.5,True,False,True,2026,2758,D 500M-2B
6264,富裔,tpex,2018-01-29,2018-01-26,6.22,7.52,7.52,2,183618.0,False,False,False,2018,742,A <30M
6264,富裔,tpex,2020-07-15,2020-07-14,5.94,7.18,7.18,2,339650.0,False,False,False,2020,1328,A <30M
6264,富裔,tpex,2020-09-16,2020-09-15,6.22,7.52,7.52,3,1632321.0,False,False,False,2020,1373,A <30M
6264,富裔,tpex,2021-04-13,2021-04-12,7.2,8.71,8.71,2,1047555.5,False,False,False,2021,1508,A <30M
6264,富裔,tpex,2024-04-22,2024-04-19,10.0,12.1,12.1,2,1704057.5,True,False,False,2024,2245,A <30M
6265,方土昶,tpex,2025-11-12,2025-11-11,14.65,17.7,17.7,3,39311234.5,True,False,True,2025,2646,B 30M-100M
6265,方土昶,tpex,2025-12-29,2025-12-26,22.0,26.6,26.6,3,242342923.0,True,False,True,2025,2678,C 100M-500M
6270,倍微,tpex,2026-06-08,2026-06-05,29.65,35.85,35.85,2,14156330.0,True,False,False,2026,2782,A <30M
6274,台燿,tpex,2026-05-05,2026-05-04,1010.0,1220.0,1220.0,2,5722947813.5,True,False,True,2026,2758,E >=2B
6275,元山,tpex,2023-07-24,2023-07-21,40.0,48.4,48.4,3,44021509.0,True,False,True,2023,2086,B 30M-100M
6276,安鈦克,tpex,2016-12-19,2016-12-16,7.01,8.48,8.48,2,249174.0,False,False,False,2016,470,A <30M
6276,安鈦克,tpex,2018-03-08,2018-03-07,14.75,17.8,17.8,2,676475.5,False,False,False,2018,765,A <30M
6276,安鈦克,tpex,2019-09-12,2019-09-11,10.6,12.8,12.8,2,768481.5,False,False,False,2019,1129,A <30M
6276,安鈦克,tpex,2019-12-03,2019-12-02,16.15,19.5,19.5,2,8830409.0,False,False,False,2019,1176,A <30M
6276,安鈦克,tpex,2020-06-22,2020-06-19,21.1,25.5,25.5,2,15820361.0,False,False,False,2020,1301,A <30M
6276,安鈦克,tpex,2023-05-09,2023-05-08,24.65,29.8,29.8,2,9944118.0,True,False,False,2023,2000,A <30M
6276,安鈦克,tpex,2023-06-26,2023-06-21,38.7,46.8,46.8,2,62301340.5,True,False,False,2023,2032,B 30M-100M
6276,安鈦克,tpex,2023-10-13,2023-10-12,39.7,48.0,48.0,2,9292329.0,True,False,False,2023,2107,A <30M
6276,安鈦克,tpex,2024-01-16,2024-01-15,70.0,84.7,84.7,2,86756246.5,True,False,False,2024,2166,B 30M-100M
6276,安鈦克,tpex,2024-05-22,2024-05-21,55.5,67.1,67.1,2,7730870.5,True,False,False,2024,2246,A <30M
6276,安鈦克,tpex,2025-02-14,2025-02-13,35.5,42.95,42.95,2,580755.5,True,False,False,2025,2422,A <30M
6276,安鈦克,tpex,2025-05-29,2025-05-28,42.7,51.6,51.6,2,10213655.5,True,False,False,2025,2492,A <30M
6277,宏正,twse,2026-03-27,2026-03-26,59.5,71.9,71.9,2,4296826.0,True,True,False,2026,2734,A <30M
6278,台表科,twse,2020-03-25,2020-03-24,57.5,69.5,69.5,2,571421253.0,False,True,True,2020,1274,D 500M-2B
6283,淳安,twse,2016-03-08,2016-03-07,4.2,5.08,5.08,2,375116.5,False,False,True,2016,283,A <30M
6283,淳安,twse,2016-10-26,2016-10-25,14.15,17.1,17.1,3,6793037.0,False,False,True,2016,430,A <30M
6283,淳安,twse,2017-05-02,2017-04-28,49.4,59.7,59.7,2,90876483.0,False,False,True,2017,553,B 30M-100M
6283,淳安,twse,2021-03-18,2021-03-17,47.3,57.2,57.2,3,171023138.5,False,False,True,2021,1503,C 100M-500M
6283,淳安,twse,2024-04-12,2024-04-11,23.7,28.65,28.65,3,4108566.0,True,False,True,2024,2250,A <30M
6283,淳安,twse,2025-08-12,2025-08-11,21.0,25.4,25.4,2,2031106.5,True,False,True,2025,2575,A <30M
6287,元隆,tpex,2016-06-30,2016-06-29,2.11,2.55,2.55,3,30014.0,False,False,False,2016,331,A <30M
6287,元隆,tpex,2019-09-19,2019-09-18,2.0,2.42,2.42,2,50110.5,False,False,False,2019,1033,A <30M
6287,元隆,tpex,2020-04-15,2020-04-14,1.94,2.34,2.34,2,28267.5,False,False,False,2020,1140,A <30M
6287,元隆,tpex,2020-06-05,2020-06-04,2.1,2.54,2.54,3,101000.0,False,False,False,2020,1171,A <30M
6287,元隆,tpex,2021-07-07,2021-07-06,9.55,11.55,11.55,3,1517541.0,True,False,False,2021,1436,A <30M
6287,元隆,tpex,2023-12-01,2023-11-30,14.75,17.8,17.8,2,115368.0,True,False,False,2023,1986,A <30M
6289,華上,twse,2015-10-20,2015-10-19,1.0,1.21,1.21,3,87929.0,False,False,False,2015,191,A <30M
6289,華上,twse,2016-07-06,2016-07-05,1.21,1.46,1.46,2,117761.0,False,False,False,2016,363,A <30M
6289,華上,twse,2017-09-04,2017-09-01,2.3,2.78,2.78,2,398030.5,False,False,False,2017,649,A <30M
6289,華上,twse,2019-01-22,2019-01-21,1.01,1.22,1.22,3,78231.5,False,False,False,2019,992,A <30M
6289,華上,twse,2019-12-10,2019-12-09,0.91,1.1,1.1,2,316791.0,False,False,False,2019,1204,A <30M
6289,華上,twse,2020-09-08,2020-09-07,2.55,3.08,3.08,2,103819.5,False,False,False,2020,1378,A <30M
6289,華上,twse,2022-09-05,2022-09-02,0.94,1.13,1.13,2,315855.5,True,False,False,2022,1864,A <30M
6291,沛亨,tpex,2017-07-10,2017-07-07,1.91,2.31,2.31,2,31537.5,False,False,True,2017,440,A <30M
6291,沛亨,tpex,2018-04-09,2018-04-03,4.2,5.08,5.08,2,31701.5,False,False,True,2018,589,A <30M
6291,沛亨,tpex,2019-12-13,2019-12-12,10.0,12.1,12.1,2,95530.0,False,False,True,2019,894,A <30M
6291,沛亨,tpex,2022-04-06,2022-04-01,50.2,60.7,60.7,2,1199478.0,True,False,True,2022,1374,A <30M
6291,沛亨,tpex,2023-08-30,2023-08-29,161.0,194.5,194.5,2,14031697.0,True,False,True,2023,1706,A <30M
6291,沛亨,tpex,2025-07-25,2025-07-24,102.0,123.0,123.0,2,1990746.0,True,False,True,2025,2167,A <30M
6291,沛亨,tpex,2026-03-12,2026-03-11,265.0,320.5,320.5,2,388604042.0,True,False,True,2026,2317,C 100M-500M
6292,迅德,tpex,2023-10-24,2023-10-23,47.3,57.2,57.2,2,1460520.5,True,False,False,2023,2143,A <30M
6405,悅城,twse,2015-10-16,2015-10-15,19.75,23.85,23.85,2,1534444.0,False,False,False,2015,189,A <30M
6405,悅城,twse,2024-10-22,2024-10-21,40.15,48.55,48.55,2,266485879.5,True,False,False,2024,2387,C 100M-500M
6405,悅城,twse,2026-04-30,2026-04-29,42.1,50.9,50.9,2,49916377.5,True,False,False,2026,2754,B 30M-100M
6405,悅城,twse,2026-06-18,2026-06-17,59.1,71.5,71.5,2,54357098.5,True,False,False,2026,2788,B 30M-100M
6412,群電,twse,2023-07-27,2023-07-26,91.9,111.0,111.0,2,54382099.5,True,False,True,2023,2089,B 30M-100M
6414,樺漢,twse,2026-07-22,2026-07-21,405.0,490.0,490.0,2,681968674.0,True,False,True,2026,2810,D 500M-2B
6415,矽力*-KY,twse,2020-03-23,2020-03-20,700.0,847.0,847.0,2,871777494.0,False,False,True,2020,1272,D 500M-2B
6415,矽力*-KY,twse,2020-10-06,2020-10-05,1705.0,2060.0,2060.0,2,601749785.0,False,False,True,2020,1406,D 500M-2B
6415,矽力*-KY,twse,2022-12-02,2022-12-01,450.0,544.0,544.0,2,1026268646.0,True,False,True,2022,1932,D 500M-2B
6418,詠昇,tpex,2019-09-02,2019-08-30,19.2,23.2,23.2,2,566425.0,False,False,False,2019,526,A <30M
6418,詠昇,tpex,2025-09-23,2025-09-22,51.1,61.8,61.8,2,30305892.0,True,False,False,2025,1993,B 30M-100M
6419,京晨科,tpex,2015-06-24,2015-06-23,29.2,35.3,35.3,2,536650.0,False,False,True,2015,111,A <30M
6419,京晨科,tpex,2020-03-03,2020-03-02,15.05,18.2,18.2,4,224574.0,False,False,True,2020,1220,A <30M
